name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic
Larus canus,2180,4376,2993,6257,6258:6261,6262,441,550,534,60.74,Charadriiformes,Laridae,Mew Gull,,33,0,0.87,0,3,0.1,2,3,,,,0.38,0.13,0,1,semipre,412.53,3,monog,0,04-25,06-15,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,20,40,0,30,0,0,0,0,10,0,1,0.1,Omnivore,30,0,0,40,0,10,0,0,0,10,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1
Larus delawarensis,2190,4381,2992,6263,,6264;6265;6266,442,540,534,56.25,Charadriiformes,Laridae,Ring-billed Gull,,28,0,0.88,0,3,0.03,2,4,0.5,0.75,0.51,,0.19,0,1,semipre,516.31,3,monog,0,04-30,06-25,0,saucer,0,100,0,0,0,0,0,0,0,0,0,0,0,10,10,0,80,0,0,0,0,0,0,1,0.2,VertFishScav,25,10,0,30,0,20,0,0,10,0,5,0,80,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0
Larus occidentalis,2200,4388,2995,6267,6268:6269,6271;6316;6320,443,490,495;534,50.99,Charadriiformes,Laridae,Western Gull,,20,0,0.75,0,5.4,0,2,3,,,,1,0.22,0,1,semipre,922.78,3,monog,0,04-25,07-05,0,saucer,0,100,0,0,0,0,0,0,0,0,0,0,10,0,30,0,50,0,0,0,0,10,0,1,0,VertFishScav,20,20,0,30,0,20,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1
Larus schistisagus,2205,4403,3005,6313,,6314;6319,450,480,534,53.136,Charadriiformes,Laridae,Slaty-backed Gull,,20,1,0.75,1,3,0,2,4,,,,,0.22,1,1,semipre,1323,3,monog,1,05-05,06-30,0,saucer,0,50,0,50,0,0,0,0,0,0,0,0,0,30,40,0,30,0,0,0,0,0,0,1,0.2,VertFishScav,30,10,0,30,0,15,10,0,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,30,0,20,10,0,0,0,1
Larus fuscus,2206,4411,2998,6302,6303:6309,6310;6311;6312,449,500,534,58.383,Charadriiformes,Laridae,Lesser Black-backed Gull,,20,1,0.75,1,3,0,2,4,,,,,0.22,1,1,semipre,762.36,3,monog,1,04-25,06-20,0,saucer,0,30,10,40,20,0,0,0,0,0,0,0,0,40,30,0,30,0,0,0,0,0,0,1,0.1,VertFishScav,20,20,0,25,0,10,10,0,0,0,15,0,40,0,0,0,0,0,0,0,0,0,0,30,0,20,10,0,0,0,0
Larus californicus,2210,4383,2996,6272,6273:6274,6283,445,530,534,58.42,Charadriiformes,Laridae,California Gull,,27,0,0.75,0,4,0,2,3,0.61,0.62,0.47,,0.18,0,1,semipre,683.39,3,monog,0,05-01,06-30,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,0,20,0,70,0,0,0,0,10,0,1,0,Omnivore,20,15,0,0,0,20,15,0,20,0,10,0,60,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,0,0
Larus argentatus,2220,4396,2999,6275,6276:6281,6300;6301;6310;6311;6314;6317;6318;6326;6331;6339,446,510,534,55.26,Charadriiformes,Laridae,Herring Gull,,31,0,0.87,0,4.5,0,3,3,0.65,,,0.96,0.21,0,0.9,semipre,1090.99,3,monog,0,04-25,06-15,0,saucer,10,60,0,20,0,0,5,5,0,0,0,0,10,20,30,0,25,0,0,0,0,15,0,1,0,VertFishScav,25,10,0,40,0,10,0,0,0,0,15,0,70,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,1
Larus glaucoides,2230,4391,3025,6293,6294:6299,6300;6301,448,430,534,54.47,Charadriiformes,Laridae,Iceland Gull,Larus thayeri,18,0,0.8,1,4,0,2,3,0.63,,,1.51,0.32,0,1,semipre,693.31,3,monog,0,05-05,08-10,0,saucer,0,30,0,70,0,0,0,0,0,0,0,0,10,20,50,0,20,0,0,0,0,0,0,1,0,VertFishScav,20,20,0,40,0,10,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,20,0,0,0,1
Larus glaucescens,2240,4386,3006,6315,,6316;6317;6318;6319;6320,451,440,495;534,53.08,Charadriiformes,Laridae,Glaucous-winged Gull,,32,0,0.62,0,5.4,0,2,3,0.67,,0.54,,0.25,0,1,semipre,1056.54,3,monog,0,05-05,07-05,0,saucer,0,30,0,70,0,0,0,0,0,0,0,0,10,30,30,0,25,0,0,0,0,5,0,1,0,VertFishScav,25,20,0,30,0,20,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,40,0,10,30,0,0,0,1
Larus hyperboreus,2250,4390,3007,6321,6322:6325,6326;6327;6328;6332,453,420,534,53.05,Charadriiformes,Laridae,Glaucous Gull,,22,0,0.76,0,4,0,2,4,,,,1.2,0.23,0,0.8,semipre,1529.04,2,monog,0,05-25,07-20,0,saucer,0,30,0,70,0,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,10,0,1,0.2,VertFishScav,20,20,0,20,0,20,10,0,0,0,10,0,20,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1
Anous stolidus,2260,4490,2946,6342,6343:6347,6357,,,634,62.98,Charadriiformes,Laridae,Brown Noddy,,25,0,0.88,0,5,0,1,1,0.53,0.84,0.88,0.39,0.39,0,1,semipre,177.77,3,monog,0,05-01,07-15,0,saucer,0,0,0,0,0,40,20,20,10,10,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0.2,VertFishScav,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0,30,0,0,0,1
Sterna fuscata,2270,4484,3027,6378,6379:6386,6395,,,634,67.47,Charadriiformes,Laridae,Sooty Tern,Onychoprion fuscatus,34,0,0.77,0,6,0,1,1,0.6,,,0.65,0.39,1,1,semipre,185.72,3,monog,0,03-05,04-25,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,70,0,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,40,0,0,0,0,0,0,1
Sterna aleutica,2280,4481,3026,6396,,,463,730,634,69.3,Charadriiformes,Laridae,Aleutian Tern,Onychoprion aleuticus,24,1,0.83,1,3,0,2,2,0.6,,,0.52,0.16,1,1,semipre,120,3,monog,0,05-15,07-20,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,1,0,VertFishScav,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,60,0,0,0,0,0,0,1
Sterna antillarum,2290,4474,3032,6404,6405:6407,6408,464,740,634,69.13,Charadriiformes,Laridae,Least Tern,Sternula antillarum,24,0,0.88,0,2,0,2,2,0.6,,,0.49,0.15,1,1,semipre,45.86,3,monog,0,04-25,08-15,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,1,0,VertFishScav,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,60,10,0,0,0,0,0,1
Sterna nilotica,2300,4445,3038,6424,6425:6431,,466,630,634,67.04,Charadriiformes,Laridae,Gull-billed Tern,Gelochelidon nilotica,16,0,0.83,1,5,0,2,3,0.44,,0.63,1.48,0.26,0,1,semipre,218.25,3,monog,0,05-05,06-30,0,scrape,0,80,0,0,0,0,0,0,0,0,0,20,20,0,20,0,20,30,10,0,0,0,0,1,0,Omnivore,50,10,20,20,0,0,0,0,0,0,0,0,30,0,0,0,10,10,50,0,0,0,0,0,0,0,0,0,0,0,1
Sterna caspia,2310,4447,3040,6432,,,467,640,634,66.22,Charadriiformes,Laridae,Caspian Tern,Hydroprogne caspia,26,0,0.85,0,3,0,2,3,0.6,0.77,0.59,1.5,0.27,1,1,semipre,655,3,monog,0,05-20,07-25,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,1,0,VertFishScav,0,10,0,80,0,10,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,70,0,0,0,0,0,0,1
Chlidonias niger,2320,4488,3045,6434,6435:6436,,468,770,634,62.14,Charadriiformes,Laridae,Black Tern,,17,0,0.73,0,2,0,3,3,0.3,0.61,,1.7,0.17,0,1.2,semipre,65.3,3,monog,0,05-20,07-10,0,platform,0,40,0,0,0,0,0,0,0,0,0,60,0,10,90,0,0,0,0,0,0,0,0,1,0,VertFishScav,40,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,20,20,0,0,0,0,0,0
Sterna dougallii,2330,4459,3047,6444,6445:6449,,471,720,634,69.12,Charadriiformes,Laridae,Roseate Tern,,22,0,0.84,0,3,0,1,2,0.59,0.59,,1.12,0.33,0,1,semipre,112,3,monog,0,05-15,06-25,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0,0,1
Sterna hirundo,2340,4463,3051,6457,6458:6462,6465;6466,472,700,634,67.26,Charadriiformes,Laridae,Common Tern,,25,0,0.84,0,3,0,2,3,0.6,,,0.7,0.28,0,1,semipre,129.15,3,monog,0,05-05,06-15,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0,0,0
Sterna paradisaea,2350,4465,3053,6464,,6465;6466,473,710,634,69.62,Charadriiformes,Laridae,Arctic Tern,,34,0,0.85,0,3.5,0,2,2,0.6,0.63,,0.76,0.24,0,1,semipre,110,3,monog,0,05-25,06-25,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,5,0,0,0,0
Sterna forsteri,2360,4469,3056,6477,,,474,690,634,68.69,Charadriiformes,Laridae,Forster's Tern,,12,0,0.83,1,2,0,3,3,0.6,,,1.6,0.32,1,1,semipre,149,3,monog,0,05-01,07-10,0,platform,0,20,0,0,0,0,0,0,0,0,0,80,0,80,20,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,70,0,0,0,0,0,0,0
Sterna maxima,2370,4449,3064,6486,6487:6488,,475,650,634,61.37,Charadriiformes,Laridae,Royal Tern,Thalasseus maximus,27,0,0.84,0,5,0,1,1,0.6,0.77,0.42,,0.32,0,1,semipre,415.31,3,monog,0,03-25,06-20,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,1,0.1,VertFishScav,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,60,5,0,0,0,0,0,1
Sterna sandvicensis,2380,4454,3063,6494,6495:6498,6500,476,670,634,69.23,Charadriiformes,Laridae,Sandwich Tern,Thalasseus sandvicensis,24,0,0.75,0,3,0,1,2,0.82,,,0.41,0.32,0,0.9,semipre,199.83,3,monog,0,05-01,07-05,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,70,20,0,10,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,1
Sterna elegans,2390,4451,3062,6499,,6500;6501,477,660,634,66.6,Charadriiformes,Laridae,Elegant Tern,Thalasseus elegans,24,1,0.83,1,3,0,1,2,0.87,0.88,0.97,,0.74,0,1,semipre,260,3,monog,0,04-15,06-15,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,1
Rynchops niger,2400,4360,2955,6511,6512:6514,,479,800,634,67.42,Charadriiformes,Laridae,Black Skimmer,,20,0,0.8,1,3,0,3,5,0.5,0.85,,1.66,0.21,0,1,semipre,297.73,3,monog,0,05-25,07-30,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1,1,0,VertFishScav,30,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
Gavia stellata,2410,5440,2246,6541,,,484,110,77,47.54,Gaviiformes,Gaviidae,Red-throated Loon,,23,0,0.92,0,4,0,2,2,,,,0.71,0.23,0,0.9,semipre,1486,2,monog,0,04-20,06-20,0,saucer,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gavia arctica,2420,5442,2247,6542,6543:6544,6546,485,90,77,50.81,Gaviiformes,Gaviidae,Arctic Loon,,27,0,0.89,0,2.5,0,2,2,0.54,,,0.25,0.07,0,0.9,semipre,2251.1,1,monog,0,06-10,09-10,0,platform,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,70,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gavia pacifica,2430,19927,2248,6545,,6546,486,100,77,47.83,Gaviiformes,Gaviidae,Pacific Loon,,20,0,0.89,0,3,0,1,2,0.32,,,,0.11,0,1,semipre,2251.1,1,monog,0,06-01,10-05,0,platform,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,70,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gavia immer,2440,5446,2249,6547,,6549,487,70,77,49.27,Gaviiformes,Gaviidae,Common Loon,,32,0,0.92,0,6,0,2,2,,,,0.52,0.14,0,1,semipre,4956.81,1,monog,0,05-10,08-15,0,platform,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,70,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Gavia adamsii,2450,5447,2250,6548,,6549,488,80,77,51,Gaviiformes,Gaviidae,Yellow-billed Loon,,11,0,0.91,0,4,0,2,2,,,,0.9,0.14,0,1,semipre,4944.34,1,monog,0,06-10,09-15,0,saucer,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Oceanodroma furcata,2460,5622,2299,6647,6648:6649,,,,,60.78,Procellariiformes,Hydrobatidae,Fork-tailed Storm-petrel,Hydrobates furcatus,14,0,0.9,0,3.5,0,1,1,,0.66,0.67,,0.36,0,1,semialt2,59.73,3,monog,0,03-15,09-20,0,burrow,0,0,0,100,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,1,1,0,Invertebrate,60,0,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,1
Oceanodroma leucorhoa,2470,5609,2292,6651,6652:6653,6655;6656;6657;6659,506,1060,,58.74,Procellariiformes,Hydrobatidae,Leach's Storm-petrel,Hydrobates socorroensis,20,1,0.91,1,5,0,1,1,,,,,0.36,1,1,semialt2,36.71,3,monog,0,06-15,08-15,0,burrow,30,40,0,30,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,1,0,Omnivore,50,0,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1
Oceanodroma homochroa,2480,5620,2289,6661,,,,,,58.25,Procellariiformes,Hydrobatidae,Ashy Storm-petrel,Hydrobates homochroa,25,0,0.92,0,5,0,1,1,0.82,0.78,0.69,,0.44,0,1,semialt2,36.9,3,monog,0,02-15,10-10,0,burrow,0,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,1,1,0,Omnivore,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,40,0,0,0,1
Oceanodroma melania,2490,5619,2288,6672,,,,,,61.67,Procellariiformes,Hydrobatidae,Black Storm-petrel,Hydrobates melania,20,1,0.91,1,5,0,1,1,,0.68,0.5,,0.28,0,1,semialt2,61.5,3,monog,0,02-10,09-30,0,crevice,0,60,0,40,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1,0,Invertebrate,60,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,30,0,0,0,1
Sula dactylatra,2491,5059,2617,6912,6913:6916,6918,560,1140,,62.41,Suliformes,Sulidae,Masked Booby,,23,0,0.91,0,4,0,1,2,0.51,0.78,0.65,,0.26,0,1,semialt2,1813.5,3,monog,0,02-01,08-30,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,1
Sula nebouxii,2492,5057,2615,6919,6920:6921,,562,1141,,57.491,Suliformes,Sulidae,Blue-footed Booby,,23,0,0.91,0,4,0,1,2,0.51,0.78,0.65,,0.26,0,1,semialt2,1813.5,3,monog,0,02-01,08-30,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,1
Sula leucogaster,2493,5064,2614,6923,6924:6927,6928;6929,563,1150,,59.333,Suliformes,Sulidae,Brown Booby,,23,0,0.91,0,4,0,1,2,0.51,0.78,0.65,,0.26,0,1,semialt2,1813.5,3,monog,0,02-01,08-30,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,0,0,0,1
Fulmarus glacialis,2500,5462,2338,6686,6687:6690,,516,860,,51.14,Procellariiformes,Procellariidae,Northern Fulmar,,31,0,0.97,0,5,0,1,1,0.32,0.58,0.7,,0.13,0,0.95,semialt2,611.94,3,monog,0,06-01,09-30,0,scrape,0,20,0,80,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,1,0,VertFishScav,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,10,40,0,0,0,1
Calonectris diomedea,2505,5528,2407,6790,6791:6792,6798,538,880,,64.126,Procellariiformes,Procellariidae,Cory's Shearwater,,34,1,0.92,0,7.7,0,1,1,,,,,0.19,0,1,semialt2,534.99,3,monog,0,04-10,09-30,0,burrow,40,20,0,40,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,1,1,0,VertFishScav,40,0,0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,30,30,0,0,0,1
Puffinus puffinus,2510,5543,2424,6808,,,549,900,,61.61,Procellariiformes,Procellariidae,Manx Shearwater,,36,0,0.92,0,7,0,1,1,0.6,0.7,0.89,,0.37,0,1,semialt2,453.26,3,monog,0,05-10,09-30,0,burrow,0,0,0,100,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,60,0,0,0,1
Mycteria americana,2520,5358,2453,6890,,,556,1880,,37.02,Ciconiiformes,Ciconiidae,Wood Stork,,11,0,0.8,0,3,0,2,4,,0.6,0.4,1.65,0.33,0,1,semialt1,2554.47,3,monog,0,01-01,08-10,0,platform,0,0,0,0,0,0,40,60,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,1,0,VertFishScav,20,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
Fregata magnificens,2530,5397,2607,6903,,,558,1280,,63.97,Suliformes,Fregatidae,Magnificent Frigatebird,,34,0,0.9,1,6,0,1,1,,0.6,0.51,,0.3,0,1,alt,1490.52,3,monog,0,01-01,12-31,0,platform,0,20,0,0,0,80,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,1,0.4,VertFishScav,10,10,10,60,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,1
Morus bassanus,2540,5054,2610,6936,,,565,1170,,62.11,Suliformes,Sulidae,Northern Gannet,,25,0,0.94,0,5,0,1,1,0.62,0.66,0.77,,0.32,0,1,alt,2998.74,3,monog,0,05-01,09-30,0,platform,0,30,0,70,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1
Anhinga anhinga,2550,5069,2662,6940,6941:6942,,575,1180,,19.6,Suliformes,Anhingidae,Anhinga,,9,0,0.74,1,2,0,3,5,0.55,0.56,0.24,,0.07,0,1,alt,1235,3,monog,0,02-01,07-15,0.2,platform,0,0,0,0,0,60,20,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Phalacrocorax penicillatus,2560,5085,2641,6959,,,566,1220,1207,37.16,Suliformes,Phalacrocoracidae,Brandt's Cormorant,Urile penicillatus,18,0,0.74,1,2,0,4,4,0.62,0.47,0.6,1.8,0.17,0,1,alt,2224.24,3,monog,0,05-05,08-15,0,saucer,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1
Phalacrocorax urile,2570,5114,2643,6960,,,,,1207,31.32,Suliformes,Phalacrocoracidae,Red-faced Cormorant,Urile urile; Leucocarbo urile,13,1,0.74,1,3,0,3,4,,,,,0.24,1,1,alt,2117.66,2,monog,0,04-30,06-20,0,platform,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,Omnivore,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1
Phalacrocorax pelagicus,2580,5116,2642,6961,6962:6963,,573,1230,1207,33.65,Suliformes,Phalacrocoracidae,Pelagic Cormorant,Urile pelagicus,17,0,0.74,1,3,0,3,5,0.6,0.56,0.76,,0.26,0,1,alt,1843.95,3,monog,0,05-20,08-15,0,platform,0,40,0,60,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1
Phalacrocorax carbo,2590,5094,2646,6965,6966:6973,6994;7004,570,1190,1206;1207,38.68,Suliformes,Phalacrocoracidae,Great Cormorant,,14,0,0.8,0,3,0,4,5,0.62,0.69,,1.84,0.29,0,1,alt,2528.97,3,monog,0,04-30,07-10,0,platform,0,0,0,60,0,0,10,10,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Phalacrocorax brasilianus,2600,5089,2639,6996,6997:6998,7005;7006,567,1210,1205;1207,32.38,Suliformes,Phalacrocoracidae,Neotropic Cormorant,Nannopterum brasilianum,12,0,0.78,0,1.75,0,4,4,0.7,0.58,0.75,,0.31,0,1.5,alt,1239.29,3,monog,0,01-15,10-10,0,platform,0,10,0,0,0,70,10,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,30,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
Phalacrocorax auritus,2610,5090,2638,6999,7000:7003,7004;7005;7006,568,1200,1205;1206;1207,40.73,Suliformes,Phalacrocoracidae,Double-crested Cormorant,Nannopterum auritus,8,0,0.63,0,2.7,0,3,4,0.63,,,1.8,0.28,0,1,alt,1806.49,3,monog,0,03-20,08-10,0,platform,0,30,0,20,20,0,15,15,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0
Pelecanus erythrorhynchos,2620,5339,2602,7029,,,576,1250,,44.9,Pelecaniformes,Pelecanidae,American White Pelican,,26,0,0.79,0,3,0,2,2,0.61,,,0.85,0.26,0,1,alt,5608.48,3,monog,0,04-05,08-25,0,scrape,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
Pelecanus occidentalis,2630,5340,2603,7030,7031:7036,,577,1260,,48.1,Pelecaniformes,Pelecanidae,Brown Pelican,,43,0,0.85,0,4,0,2,3,0.66,0.69,,1,0.23,0,1,alt,3427.84,3,monog,0,03-01,08-05,0,saucer,0,50,0,30,0,0,10,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,VertFishScav,10,0,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
Botaurus lentiginosus,2640,5172,2521,7052,,,579,1900,1945,32.02,Pelecaniformes,Ardeidae,American Bittern,,8,0,0.74,1,1,0,4,5,0.57,,,,0.28,1,1.5,semialt1,706,1,monog,0,04-15,07-30,0,platform,0,0,100,0,0,0,0,0,0,0,0,0,0,0,70,0,30,0,0,0,0,0,0,1,0,VertFishScav,20,10,10,60,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
